holiday_flag,temperature,fuel_price,cpi,unemployment,store,actual_weekly_sales,predicted_weekly_sales,date
0,0,0,0,0,12,910110.24,910110.24,2011-01-07
0,0,0,0,0,12,812011.8,812011.8,2011-01-14
0,0,0,0,0,12,802105.5,802105.5,2011-01-21
0,0,0,0,0,12,873119.06,873119.06,2011-01-28
0,0,0,0,0,12,1046068.17,1046068.17,2011-02-04
0,0,0,0,0,12,1086421.57,1086421.57,2011-02-11
0,0,0,0,0,12,1128485.1,1128485.1,2011-02-18
0,0,0,0,0,12,1046203.72,1046203.72,2011-02-25
0,0,0,0,0,12,1085248.21,1085248.21,2011-03-04
0,0,0,0,0,12,997672.62,997672.62,2011-03-11
0,0,0,0,0,12,1009502.01,1009502.01,2011-03-18
0,0,0,0,0,12,954107.32,954107.32,2011-03-25
0,0,0,0,0,12,1005463.49,1005463.49,2011-04-01
0,0,0,0,0,12,998362.05,998362.05,2011-04-08
0,0,0,0,0,12,990951.77,990951.77,2011-04-15
0,0,0,0,0,12,1016019.47,1016019.47,2011-04-22
0,0,0,0,0,12,994966.1,994966.1,2011-04-29
0,0,0,0,0,12,1021154.48,1021154.48,2011-05-06
0,0,0,0,0,12,977033.5,977033.5,2011-05-13
0,0,0,0,0,12,924134.99,924134.99,2011-05-20
0,0,0,0,0,12,964332.51,964332.51,2011-05-27
0,0,0,0,0,12,970328.68,970328.68,2011-06-03
0,0,0,0,0,12,996937.95,996937.95,2011-06-10
0,0,0,0,0,12,986504.93,986504.93,2011-06-17
0,0,0,0,0,12,997282.75,997282.75,2011-06-24
0,0,0,0,0,12,961993.34,961993.34,2011-07-01
0,0,0,0,0,12,943717.38,943717.38,2011-07-08
0,0,0,0,0,12,936001.98,936001.98,2011-07-15
0,0,0,0,0,12,922231.92,922231.92,2011-07-22
0,0,0,0,0,12,890547.07,890547.07,2011-07-29
0,0,0,0,0,12,988712.52,988712.52,2011-08-05
0,0,0,0,0,12,955913.68,955913.68,2011-08-12
0,0,0,0,0,12,966817.24,966817.24,2011-08-19
0,0,0,0,0,12,1017593.47,1017593.47,2011-08-26
0,0,0,0,0,12,1052051.45,1052051.45,2011-09-02
0,0,0,0,0,12,922850.57,922850.57,2011-09-09
0,0,0,0,0,12,889290.23,889290.23,2011-09-16
0,0,0,0,0,12,871692.74,871692.74,2011-09-23
0,0,0,0,0,12,866401.45,866401.45,2011-09-30
0,0,0,0,0,12,951244.66,951244.66,2011-10-07
0,0,0,0,0,12,927600.01,927600.01,2011-10-14
0,0,0,0,0,12,938604.58,938604.58,2011-10-21
0,0,0,0,0,12,990926.38,990926.38,2011-10-28
0,0,0,0,0,12,1051944.79,1051944.79,2011-11-04
0,0,0,0,0,12,1095091.53,1095091.53,2011-11-11
0,0,0,0,0,12,970641.34,970641.34,2011-11-18
0,0,0,0,0,12,1591920.42,1591920.42,2011-11-25
0,0,0,0,0,12,1071383.1,1071383.1,2011-12-02
0,0,0,0,0,12,1189646.45,1189646.45,2011-12-09
0,0,0,0,0,12,1293404.18,1293404.18,2011-12-16
0,0,0,0,0,12,1617612.03,1617612.03,2011-12-23
0,0,0,0,0,12,1111638.07,1111638.07,2011-12-30
0,0,0,0,0,13,1967220.53,1967220.53,2010-02-05
0,0,0,0,0,13,2030933.46,2030933.46,2010-02-12
0,0,0,0,0,13,1970274.64,1970274.64,2010-02-19
0,0,0,0,0,13,1817850.32,1817850.32,2010-02-26
0,0,0,0,0,13,1939980.43,1939980.43,2010-03-05
0,0,0,0,0,13,1840686.94,1840686.94,2010-03-12
0,0,0,0,0,13,1879794.89,1879794.89,2010-03-19
0,0,0,0,0,13,1882095.98,1882095.98,2010-03-26
0,0,0,0,0,13,2142482.14,2142482.14,2010-04-02
0,0,0,0,0,13,1898321.33,1898321.33,2010-04-09
0,0,0,0,0,13,1819660.44,1819660.44,2010-04-16
0,0,0,0,0,13,1909330.77,1909330.77,2010-04-23
0,0,0,0,0,13,1785823.37,1785823.37,2010-04-30
0,0,0,0,0,13,2005478.46,2005478.46,2010-05-07
0,0,0,0,0,13,1890273.44,1890273.44,2010-05-14
0,0,0,0,0,13,1853657.6,1853657.6,2010-05-21
0,0,0,0,0,13,1877358.86,1877358.86,2010-05-28
0,0,0,0,0,13,2022705.22,2022705.22,2010-06-04
0,0,0,0,0,13,2037880.96,2037880.96,2010-06-11
0,0,0,0,0,13,2003435.31,2003435.31,2010-06-18
0,0,0,0,0,13,1970340.25,1970340.25,2010-06-25
0,0,0,0,0,13,2018314.71,2018314.71,2010-07-02
0,0,0,0,0,13,1870843.9,1870843.9,2010-07-09
0,0,0,0,0,13,1932231.05,1932231.05,2010-07-16
0,0,0,0,0,13,1907351.2,1907351.2,2010-07-23
0,0,0,0,0,13,1817887.23,1817887.23,2010-07-30
0,0,0,0,0,13,1969121.45,1969121.45,2010-08-06
0,0,0,0,0,13,1877592.55,1877592.55,2010-08-13
0,0,0,0,0,13,1997397.63,1997397.63,2010-08-20
0,0,0,0,0,13,1908278.27,1908278.27,2010-08-27
0,0,0,0,0,13,1911852.58,1911852.58,2010-09-03
0,0,0,0,0,13,1772143.94,1772143.94,2010-09-10
0,0,0,0,0,13,1790279.74,1790279.74,2010-09-17
0,0,0,0,0,13,1705655.09,1705655.09,2010-09-24
0,0,0,0,0,13,1765584.48,1765584.48,2010-10-01
0,0,0,0,0,13,1871924.07,1871924.07,2010-10-08
0,0,0,0,0,13,1851431.06,1851431.06,2010-10-15
0,0,0,0,0,13,1796949.59,1796949.59,2010-10-22
0,0,0,0,0,13,1887895.07,1887895.07,2010-10-29
0,0,0,0,0,13,1854967.66,1854967.66,2010-11-05
0,0,0,0,0,13,1939964.63,1939964.63,2010-11-12
0,0,0,0,0,13,1925393.91,1925393.91,2010-11-19
0,0,0,0,0,13,2766400.05,2766400.05,2010-11-26
0,0,0,0,0,13,2083379.89,2083379.89,2010-12-03
0,0,0,0,0,13,2461468.35,2461468.35,2010-12-10
0,0,0,0,0,13,2771646.81,2771646.81,2010-12-17
0,0,0,0,0,13,3595903.2,3595903.2,2010-12-24
0,0,0,0,0,13,1675292.0,1675292.0,2010-12-31
0,0,0,0,0,13,1744544.39,1744544.39,2011-01-07
0,0,0,0,0,13,1682316.31,1682316.31,2011-01-14
0,0,0,0,0,13,1770177.37,1770177.37,2011-01-21
0,0,0,0,0,13,1633663.12,1633663.12,2011-01-28
0,0,0,0,0,13,1848186.58,1848186.58,2011-02-04
0,0,0,0,0,13,1944438.9,1944438.9,2011-02-11
0,0,0,0,0,13,2003480.59,2003480.59,2011-02-18
0,0,0,0,0,13,1831933.95,1831933.95,2011-02-25
0,0,0,0,0,13,1894960.68,1894960.68,2011-03-04
0,0,0,0,0,13,1852432.58,1852432.58,2011-03-11
0,0,0,0,0,13,1852443.78,1852443.78,2011-03-18
0,0,0,0,0,13,1807545.43,1807545.43,2011-03-25
0,0,0,0,0,13,1864238.64,1864238.64,2011-04-01
0,0,0,0,0,13,1887465.04,1887465.04,2011-04-08
0,0,0,0,0,13,1950994.04,1950994.04,2011-04-15
0,0,0,0,0,13,2124316.34,2124316.34,2011-04-22
0,0,0,0,0,13,1895583.12,1895583.12,2011-04-29
0,0,0,0,0,13,1986380.4,1986380.4,2011-05-06
0,0,0,0,0,13,1958823.56,1958823.56,2011-05-13
0,0,0,0,0,13,1860923.55,1860923.55,2011-05-20
0,0,0,0,0,13,1866369.93,1866369.93,2011-05-27
0,0,0,0,0,13,1935593.87,1935593.87,2011-06-03
0,0,0,0,0,13,1997816.98,1997816.98,2011-06-10
0,0,0,0,0,13,2086433.49,2086433.49,2011-06-17
0,0,0,0,0,13,2009163.08,2009163.08,2011-06-24
0,0,0,0,0,13,2048035.74,2048035.74,2011-07-01
0,0,0,0,0,13,2021699.38,2021699.38,2011-07-08
0,0,0,0,0,13,1956813.31,1956813.31,2011-07-15
0,0,0,0,0,13,1987089.36,1987089.36,2011-07-22
0,0,0,0,0,13,1880785.69,1880785.69,2011-07-29
0,0,0,0,0,13,2076231.8,2076231.8,2011-08-05
0,0,0,0,0,13,1970341.38,1970341.38,2011-08-12
0,0,0,0,0,13,2090340.98,2090340.98,2011-08-19
0,0,0,0,0,13,2035244.54,2035244.54,2011-08-26
0,0,0,0,0,13,1953628.82,1953628.82,2011-09-02
0,0,0,0,0,13,1872921.31,1872921.31,2011-09-09
0,0,0,0,0,13,1923223.82,1923223.82,2011-09-16
0,0,0,0,0,13,1847430.96,1847430.96,2011-09-23
0,0,0,0,0,13,1835662.69,1835662.69,2011-09-30
0,0,0,0,0,13,2067232.56,2067232.56,2011-10-07
0,0,0,0,0,13,1929659.07,1929659.07,2011-10-14
0,0,0,0,0,13,1973544.27,1973544.27,2011-10-21
0,0,0,0,0,13,1948733.81,1948733.81,2011-10-28
0,0,0,0,0,13,2036317.54,2036317.54,2011-11-04
0,0,0,0,0,13,2111592.09,2111592.09,2011-11-11
0,0,0,0,0,13,2016323.51,2016323.51,2011-11-18
0,0,0,0,0,13,2864170.61,2864170.61,2011-11-25
0,0,0,0,0,13,2051315.66,2051315.66,2011-12-02
0,0,0,0,0,13,2462779.06,2462779.06,2011-12-09
0,0,0,0,0,13,2760346.71,2760346.71,2011-12-16
0,0,0,0,0,13,3556766.03,3556766.03,2011-12-23
0,0,0,0,0,13,1969056.91,1969056.91,2011-12-30
0,0,0,0,0,14,2623469.95,2623469.95,2010-02-05
0,0,0,0,0,14,1704218.84,1704218.84,2010-02-12
0,0,0,0,0,14,2204556.7,2204556.7,2010-02-19
0,0,0,0,0,14,2095591.63,2095591.63,2010-02-26
0,0,0,0,0,14,2237544.75,2237544.75,2010-03-05
0,0,0,0,0,14,2156035.06,2156035.06,2010-03-12
0,0,0,0,0,14,2066219.3,2066219.3,2010-03-19
0,0,0,0,0,14,2050396.27,2050396.27,2010-03-26
0,0,0,0,0,14,2495630.51,2495630.51,2010-04-02
0,0,0,0,0,14,2258781.28,2258781.28,2010-04-09
0,0,0,0,0,14,2121788.61,2121788.61,2010-04-16
0,0,0,0,0,14,2138144.91,2138144.91,2010-04-23
0,0,0,0,0,14,2082355.12,2082355.12,2010-04-30
0,0,0,0,0,14,2370116.52,2370116.52,2010-05-07
0,0,0,0,0,14,2129771.13,2129771.13,2010-05-14
0,0,0,0,0,14,2108187.1,2108187.1,2010-05-21
0,0,0,0,0,14,2227152.16,2227152.16,2010-05-28
0,0,0,0,0,14,2363601.47,2363601.47,2010-06-04
0,0,0,0,0,14,2249570.04,2249570.04,2010-06-11
0,0,0,0,0,14,2248645.59,2248645.59,2010-06-18
0,0,0,0,0,14,2246179.91,2246179.91,2010-06-25
0,0,0,0,0,14,2334788.42,2334788.42,2010-07-02
0,0,0,0,0,14,2236209.13,2236209.13,2010-07-09
0,0,0,0,0,14,2130287.27,2130287.27,2010-07-16
0,0,0,0,0,14,2044155.39,2044155.39,2010-07-23
0,0,0,0,0,14,2054843.28,2054843.28,2010-07-30
0,0,0,0,0,14,2219813.5,2219813.5,2010-08-06
0,0,0,0,0,14,2052984.81,2052984.81,2010-08-13
0,0,0,0,0,14,2057138.31,2057138.31,2010-08-20
0,0,0,0,0,14,2020332.07,2020332.07,2010-08-27
0,0,0,0,0,14,2182563.66,2182563.66,2010-09-03
0,0,0,0,0,14,2191767.76,2191767.76,2010-09-10
0,0,0,0,0,14,1953539.85,1953539.85,2010-09-17
0,0,0,0,0,14,1879891.13,1879891.13,2010-09-24
0,0,0,0,0,14,1855703.66,1855703.66,2010-10-01
0,0,0,0,0,14,2091663.2,2091663.2,2010-10-08
0,0,0,0,0,14,1932162.63,1932162.63,2010-10-15
0,0,0,0,0,14,1936621.09,1936621.09,2010-10-22
0,0,0,0,0,14,1984768.34,1984768.34,2010-10-29
0,0,0,0,0,14,2078417.47,2078417.47,2010-11-05
0,0,0,0,0,14,2092189.06,2092189.06,2010-11-12
0,0,0,0,0,14,1968462.58,1968462.58,2010-11-19
0,0,0,0,0,14,2921709.71,2921709.71,2010-11-26
0,0,0,0,0,14,2258489.63,2258489.63,2010-12-03
0,0,0,0,0,14,2600519.26,2600519.26,2010-12-10
0,0,0,0,0,14,2762861.41,2762861.41,2010-12-17
0,0,0,0,0,14,3818686.45,3818686.45,2010-12-24
0,0,0,0,0,14,1623716.46,1623716.46,2010-12-31
0,0,0,0,0,14,1864746.1,1864746.1,2011-01-07
0,0,0,0,0,14,1699095.9,1699095.9,2011-01-14
0,0,0,0,0,14,1743188.87,1743188.87,2011-01-21
0,0,0,0,0,14,1613718.38,1613718.38,2011-01-28
0,0,0,0,0,14,1995891.87,1995891.87,2011-02-04
0,0,0,0,0,14,1980405.03,1980405.03,2011-02-11
0,0,0,0,0,14,2019031.67,2019031.67,2011-02-18
0,0,0,0,0,14,1875708.88,1875708.88,2011-02-25
0,0,0,0,0,14,2041215.61,2041215.61,2011-03-04
0,0,0,0,0,14,1931104.67,1931104.67,2011-03-11
0,0,0,0,0,14,1932491.42,1932491.42,2011-03-18
0,0,0,0,0,14,1879451.23,1879451.23,2011-03-25
0,0,0,0,0,14,1869110.55,1869110.55,2011-04-01
0,0,0,0,0,14,2037798.88,2037798.88,2011-04-08
0,0,0,0,0,14,1974960.86,1974960.86,2011-04-15
0,0,0,0,0,14,2256461.39,2256461.39,2011-04-22
0,0,0,0,0,14,1930617.64,1930617.64,2011-04-29
0,0,0,0,0,14,2095599.93,2095599.93,2011-05-06
0,0,0,0,0,14,2004330.3,2004330.3,2011-05-13
0,0,0,0,0,14,1959967.8,1959967.8,2011-05-20
0,0,0,0,0,14,2080694.24,2080694.24,2011-05-27
0,0,0,0,0,14,2079899.47,2079899.47,2011-06-03
0,0,0,0,0,14,2132446.0,2132446.0,2011-06-10
0,0,0,0,0,14,2082083.34,2082083.34,2011-06-17
0,0,0,0,0,14,2069523.52,2069523.52,2011-06-24
0,0,0,0,0,14,2074668.19,2074668.19,2011-07-01
0,0,0,0,0,14,2063401.06,2063401.06,2011-07-08
0,0,0,0,0,14,1953544.76,1953544.76,2011-07-15
0,0,0,0,0,14,1882070.88,1882070.88,2011-07-22
0,0,0,0,0,14,1871021.01,1871021.01,2011-07-29
0,0,0,0,0,14,2066020.69,2066020.69,2011-08-05
0,0,0,0,0,14,1928773.82,1928773.82,2011-08-12
0,0,0,0,0,14,1896873.99,1896873.99,2011-08-19
0,0,0,0,0,14,2273470.62,2273470.62,2011-08-26
0,0,0,0,0,14,1750891.47,1750891.47,2011-09-02
0,0,0,0,0,14,2202742.9,2202742.9,2011-09-09
0,0,0,0,0,14,1864637.89,1864637.89,2011-09-16
0,0,0,0,0,14,1871555.64,1871555.64,2011-09-23
0,0,0,0,0,14,1809989.29,1809989.29,2011-09-30
0,0,0,0,0,14,2078796.76,2078796.76,2011-10-07
0,0,0,0,0,14,1890870.75,1890870.75,2011-10-14
0,0,0,0,0,14,2009004.59,2009004.59,2011-10-21
0,0,0,0,0,14,2056846.12,2056846.12,2011-10-28
0,0,0,0,0,14,2174056.71,2174056.71,2011-11-04
0,0,0,0,0,14,2081534.65,2081534.65,2011-11-11
0,0,0,0,0,14,1969360.72,1969360.72,2011-11-18
0,0,0,0,0,14,2685351.81,2685351.81,2011-11-25
0,0,0,0,0,14,2143080.57,2143080.57,2011-12-02
0,0,0,0,0,14,2470581.29,2470581.29,2011-12-09
0,0,0,0,0,14,2594363.09,2594363.09,2011-12-16
0,0,0,0,0,14,3369068.99,3369068.99,2011-12-23
0,0,0,0,0,14,1914148.89,1914148.89,2011-12-30
0,0,0,0,0,15,652122.44,652122.44,2010-02-05
0,0,0,0,0,15,682447.1,682447.1,2010-02-12
0,0,0,0,0,15,660838.75,660838.75,2010-02-19
0,0,0,0,0,15,564883.2,564883.2,2010-02-26
0,0,0,0,0,15,605325.43,605325.43,2010-03-05
0,0,0,0,0,15,604173.59,604173.59,2010-03-12
0,0,0,0,0,15,593710.67,593710.67,2010-03-19
0,0,0,0,0,15,592111.49,592111.49,2010-03-26
0,0,0,0,0,15,718470.71,718470.71,2010-04-02
0,0,0,0,0,15,634605.77,634605.77,2010-04-09
0,0,0,0,0,15,641208.65,641208.65,2010-04-16
0,0,0,0,0,15,643097.6,643097.6,2010-04-23
0,0,0,0,0,15,570791.11,570791.11,2010-04-30
0,0,0,0,0,15,661348.88,661348.88,2010-05-07
0,0,0,0,0,15,594385.2,594385.2,2010-05-14
0,0,0,0,0,15,616598.1,616598.1,2010-05-21
0,0,0,0,0,15,744772.88,744772.88,2010-05-28
0,0,0,0,0,15,693192.5,693192.5,2010-06-04
0,0,0,0,0,15,619337.29,619337.29,2010-06-11
0,0,0,0,0,15,652329.53,652329.53,2010-06-18
0,0,0,0,0,15,672194.03,672194.03,2010-06-25
0,0,0,0,0,15,709337.11,709337.11,2010-07-02
0,0,0,0,0,15,691497.62,691497.62,2010-07-09
0,0,0,0,0,15,633203.69,633203.69,2010-07-16
0,0,0,0,0,15,598553.43,598553.43,2010-07-23
0,0,0,0,0,15,619224.06,619224.06,2010-07-30
0,0,0,0,0,15,639651.24,639651.24,2010-08-06
0,0,0,0,0,15,622437.08,622437.08,2010-08-13
0,0,0,0,0,15,637090.44,637090.44,2010-08-20
0,0,0,0,0,15,649791.15,649791.15,2010-08-27
0,0,0,0,0,15,638647.21,638647.21,2010-09-03
0,0,0,0,0,15,641965.2,641965.2,2010-09-10
0,0,0,0,0,15,583210.87,583210.87,2010-09-17
0,0,0,0,0,15,548542.47,548542.47,2010-09-24
0,0,0,0,0,15,566945.95,566945.95,2010-10-01
0,0,0,0,0,15,591603.79,591603.79,2010-10-08
0,0,0,0,0,15,577011.26,577011.26,2010-10-15
0,0,0,0,0,15,600395.73,600395.73,2010-10-22
0,0,0,0,0,15,598301.5,598301.5,2010-10-29
0,0,0,0,0,15,612987.64,612987.64,2010-11-05
0,0,0,0,0,15,619639.74,619639.74,2010-11-12
0,0,0,0,0,15,608200.81,608200.81,2010-11-19
0,0,0,0,0,15,1120018.92,1120018.92,2010-11-26
0,0,0,0,0,15,754134.95,754134.95,2010-12-03
0,0,0,0,0,15,847294.04,847294.04,2010-12-10
0,0,0,0,0,15,983825.15,983825.15,2010-12-17
0,0,0,0,0,15,1368318.17,1368318.17,2010-12-24
0,0,0,0,0,15,543754.17,543754.17,2010-12-31
0,0,0,0,0,15,509640.77,509640.77,2011-01-07
0,0,0,0,0,15,479424.2,479424.2,2011-01-14
0,0,0,0,0,15,487311.03,487311.03,2011-01-21
0,0,0,0,0,15,481119.6,481119.6,2011-01-28
0,0,0,0,0,15,556550.85,556550.85,2011-02-04
0,0,0,0,0,15,582864.35,582864.35,2011-02-11
0,0,0,0,0,15,649993.5,649993.5,2011-02-18
0,0,0,0,0,15,547564.09,547564.09,2011-02-25
0,0,0,0,0,15,573374.49,573374.49,2011-03-04
0,0,0,0,0,15,537035.28,537035.28,2011-03-11
0,0,0,0,0,15,551553.99,551553.99,2011-03-18
0,0,0,0,0,15,527389.28,527389.28,2011-03-25
0,0,0,0,0,15,542556.05,542556.05,2011-04-01
0,0,0,0,0,15,587370.81,587370.81,2011-04-08
0,0,0,0,0,15,607691.36,607691.36,2011-04-15
0,0,0,0,0,15,655318.26,655318.26,2011-04-22
0,0,0,0,0,15,560764.41,560764.41,2011-04-29
0,0,0,0,0,15,630522.67,630522.67,2011-05-06
0,0,0,0,0,15,630482.91,630482.91,2011-05-13
0,0,0,0,0,15,593941.9,593941.9,2011-05-20
0,0,0,0,0,15,636193.24,636193.24,2011-05-27
0,0,0,0,0,15,695396.19,695396.19,2011-06-03
0,0,0,0,0,15,642679.81,642679.81,2011-06-10
0,0,0,0,0,15,639928.85,639928.85,2011-06-17
0,0,0,0,0,15,656594.95,656594.95,2011-06-24
0,0,0,0,0,15,674669.16,674669.16,2011-07-01
0,0,0,0,0,15,635118.48,635118.48,2011-07-08
0,0,0,0,0,15,624114.56,624114.56,2011-07-15
0,0,0,0,0,15,607475.44,607475.44,2011-07-22
0,0,0,0,0,15,577511.02,577511.02,2011-07-29
0,0,0,0,0,15,607961.21,607961.21,2011-08-05
0,0,0,0,0,15,590836.37,590836.37,2011-08-12
0,0,0,0,0,15,599488.98,599488.98,2011-08-19
0,0,0,0,0,15,605413.17,605413.17,2011-08-26
0,0,0,0,0,15,649159.68,649159.68,2011-09-02
0,0,0,0,0,15,607593.51,607593.51,2011-09-09
0,0,0,0,0,15,545052.34,545052.34,2011-09-16
0,0,0,0,0,15,545570.86,545570.86,2011-09-23
0,0,0,0,0,15,521297.31,521297.31,2011-09-30
0,0,0,0,0,15,579068.88,579068.88,2011-10-07
0,0,0,0,0,15,537300.94,537300.94,2011-10-14
0,0,0,0,0,15,603318.89,603318.89,2011-10-21
0,0,0,0,0,15,589842.69,589842.69,2011-10-28
0,0,0,0,0,15,615121.78,615121.78,2011-11-04
0,0,0,0,0,15,618949.82,618949.82,2011-11-11
0,0,0,0,0,15,597856.51,597856.51,2011-11-18
0,0,0,0,0,15,1066478.1,1066478.1,2011-11-25
0,0,0,0,0,15,699028.66,699028.66,2011-12-02
0,0,0,0,0,15,764565.55,764565.55,2011-12-09
0,0,0,0,0,15,870415.49,870415.49,2011-12-16
0,0,0,0,0,15,1182691.87,1182691.87,2011-12-23
0,0,0,0,0,15,603460.79,603460.79,2011-12-30
0,0,0,0,0,16,477409.3,477409.3,2010-02-05
0,0,0,0,0,16,472044.28,472044.28,2010-02-12
0,0,0,0,0,16,469868.7,469868.7,2010-02-19
0,0,0,0,0,16,443242.17,443242.17,2010-02-26
0,0,0,0,0,16,444181.85,444181.85,2010-03-05
0,0,0,0,0,16,445393.74,445393.74,2010-03-12
0,0,0,0,0,16,504307.35,504307.35,2010-03-19
0,0,0,0,0,16,483177.2,483177.2,2010-03-26
0,0,0,0,0,16,490503.69,490503.69,2010-04-02
0,0,0,0,0,16,424083.99,424083.99,2010-04-09
0,0,0,0,0,16,436312.41,436312.41,2010-04-16
0,0,0,0,0,16,370230.94,370230.94,2010-04-23
0,0,0,0,0,16,383550.93,383550.93,2010-04-30
0,0,0,0,0,16,403217.22,403217.22,2010-05-07
0,0,0,0,0,16,401770.9,401770.9,2010-05-14
0,0,0,0,0,16,435300.51,435300.51,2010-05-21
0,0,0,0,0,16,479430.0,479430.0,2010-05-28
0,0,0,0,0,16,516295.81,516295.81,2010-06-04
0,0,0,0,0,16,535587.31,535587.31,2010-06-11
0,0,0,0,0,16,540149.85,540149.85,2010-06-18
0,0,0,0,0,16,546554.96,546554.96,2010-06-25
0,0,0,0,0,16,610641.42,610641.42,2010-07-02
0,0,0,0,0,16,614253.33,614253.33,2010-07-09
0,0,0,0,0,16,586583.69,586583.69,2010-07-16
0,0,0,0,0,16,588344.18,588344.18,2010-07-23
0,0,0,0,0,16,562633.67,562633.67,2010-07-30
0,0,0,0,0,16,586936.45,586936.45,2010-08-06
0,0,0,0,0,16,543757.97,543757.97,2010-08-13
0,0,0,0,0,16,521516.96,521516.96,2010-08-20
0,0,0,0,0,16,581010.52,581010.52,2010-08-27
0,0,0,0,0,16,542087.89,542087.89,2010-09-03
0,0,0,0,0,16,537518.57,537518.57,2010-09-10
0,0,0,0,0,16,522049.52,522049.52,2010-09-17
0,0,0,0,0,16,511330.32,511330.32,2010-09-24
0,0,0,0,0,16,463977.54,463977.54,2010-10-01
0,0,0,0,0,16,442894.2,442894.2,2010-10-08
0,0,0,0,0,16,452169.28,452169.28,2010-10-15
0,0,0,0,0,16,541216.92,541216.92,2010-10-22
0,0,0,0,0,16,495022.51,495022.51,2010-10-29
0,0,0,0,0,16,446905.02,446905.02,2010-11-05
0,0,0,0,0,16,453632.76,453632.76,2010-11-12
0,0,0,0,0,16,458634.68,458634.68,2010-11-19
0,0,0,0,0,16,651837.77,651837.77,2010-11-26
0,0,0,0,0,16,512260.59,512260.59,2010-12-03
0,0,0,0,0,16,570103.64,570103.64,2010-12-10
0,0,0,0,0,16,648652.01,648652.01,2010-12-17
0,0,0,0,0,16,1004730.69,1004730.69,2010-12-24
0,0,0,0,0,16,575317.38,575317.38,2010-12-31
0,0,0,0,0,16,573545.96,573545.96,2011-01-07
0,0,0,0,0,16,470365.59,470365.59,2011-01-14
0,0,0,0,0,16,462888.13,462888.13,2011-01-21
0,0,0,0,0,16,448391.99,448391.99,2011-01-28
0,0,0,0,0,16,479263.15,479263.15,2011-02-04
0,0,0,0,0,16,466806.89,466806.89,2011-02-11
0,0,0,0,0,16,491179.79,491179.79,2011-02-18
0,0,0,0,0,16,475201.64,475201.64,2011-02-25
0,0,0,0,0,16,484829.07,484829.07,2011-03-04
0,0,0,0,0,16,457504.35,457504.35,2011-03-11
0,0,0,0,0,16,497373.49,497373.49,2011-03-18
0,0,0,0,0,16,465279.68,465279.68,2011-03-25
0,0,0,0,0,16,459756.11,459756.11,2011-04-01
0,0,0,0,0,16,439276.5,439276.5,2011-04-08
0,0,0,0,0,16,427855.24,427855.24,2011-04-15
0,0,0,0,0,16,368600.0,368600.0,2011-04-22
0,0,0,0,0,16,378100.31,378100.31,2011-04-29
0,0,0,0,0,16,423805.22,423805.22,2011-05-06
0,0,0,0,0,16,410406.95,410406.95,2011-05-13
0,0,0,0,0,16,435397.19,435397.19,2011-05-20
0,0,0,0,0,16,444718.68,444718.68,2011-05-27
0,0,0,0,0,16,531080.31,531080.31,2011-06-03
0,0,0,0,0,16,600952.06,600952.06,2011-06-10
0,0,0,0,0,16,581546.23,581546.23,2011-06-17
0,0,0,0,0,16,569105.03,569105.03,2011-06-24
0,0,0,0,0,16,608737.56,608737.56,2011-07-01
0,0,0,0,0,16,634634.66,634634.66,2011-07-08
0,0,0,0,0,16,586841.77,586841.77,2011-07-15
0,0,0,0,0,16,581758.22,581758.22,2011-07-22
0,0,0,0,0,16,582381.95,582381.95,2011-07-29
0,0,0,0,0,16,592981.33,592981.33,2011-08-05
0,0,0,0,0,16,563884.47,563884.47,2011-08-12
0,0,0,0,0,16,554630.42,554630.42,2011-08-19
0,0,0,0,0,16,557312.01,557312.01,2011-08-26
0,0,0,0,0,16,580805.33,580805.33,2011-09-02
0,0,0,0,0,16,574622.56,574622.56,2011-09-09
0,0,0,0,0,16,539081.09,539081.09,2011-09-16
0,0,0,0,0,16,504856.97,504856.97,2011-09-23
0,0,0,0,0,16,450075.31,450075.31,2011-09-30
0,0,0,0,0,16,482926.93,482926.93,2011-10-07
0,0,0,0,0,16,498241.06,498241.06,2011-10-14
0,0,0,0,0,16,560104.16,560104.16,2011-10-21
0,0,0,0,0,16,505918.21,505918.21,2011-10-28
0,0,0,0,0,16,511059.95,511059.95,2011-11-04
0,0,0,0,0,16,513181.31,513181.31,2011-11-11
0,0,0,0,0,16,480353.64,480353.64,2011-11-18
0,0,0,0,0,16,712422.4,712422.4,2011-11-25
0,0,0,0,0,16,530492.84,530492.84,2011-12-02
0,0,0,0,0,16,574798.86,574798.86,2011-12-09
0,0,0,0,0,16,679481.9,679481.9,2011-12-16
0,0,0,0,0,16,950691.96,950691.96,2011-12-23
0,0,0,0,0,16,665861.06,665861.06,2011-12-30
0,0,0,0,0,17,789036.02,789036.02,2010-02-05
0,0,0,0,0,17,841951.91,841951.91,2010-02-12
0,0,0,0,0,17,800714.0,800714.0,2010-02-19
0,0,0,0,0,17,749549.55,749549.55,2010-02-26
0,0,0,0,0,17,783300.05,783300.05,2010-03-05
0,0,0,0,0,17,763961.82,763961.82,2010-03-12
0,0,0,0,0,17,752034.52,752034.52,2010-03-19
0,0,0,0,0,17,793097.64,793097.64,2010-03-26
0,0,0,0,0,17,848521.17,848521.17,2010-04-02
0,0,0,0,0,17,770228.02,770228.02,2010-04-09
0,0,0,0,0,17,757738.76,757738.76,2010-04-16
0,0,0,0,0,17,977790.83,977790.83,2010-04-23
0,0,0,0,0,17,807798.73,807798.73,2010-04-30
